?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/XPO_0134135>	"An increased occurrence of apoptotic process in digestive enzyme secreting cell."	
<http://purl.obolibrary.org/obo/XPO_0100205>	"Abnormality of limb segment."	
<http://purl.obolibrary.org/obo/XPO_0135384>	"An increased occurrence of cell population proliferation in hepatic vein."	
<http://purl.obolibrary.org/obo/XPO_0127583>		
<http://purl.obolibrary.org/obo/XPO_0140487>	"An abnormally necrotic retinal layer."	
<http://purl.obolibrary.org/obo/CL_2000064>	"Any epithelial cell that is part of a female gonad."	
<http://purl.obolibrary.org/obo/XPO_0127926>	"An abnormally localised Stirnorgan."	
<http://purl.obolibrary.org/obo/XPO_0102488>	"Any unspecified morphological anomaly of the simple organ, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/UBERON_0034709>		"EMAPA:32916 DHBA:12694"
<http://purl.obolibrary.org/obo/XPO_0139993>	"An abnormally necrotic pallidum."	
<http://purl.obolibrary.org/obo/XPO_0138610>	"A decreased occurrence of cell population proliferation in compound organ."	
<http://purl.obolibrary.org/obo/GO_1990849>	"Any process in which the vacuole is transported to, and/or maintained in, a specific location within the cell."	
<http://purl.obolibrary.org/obo/XPO_0101110>	"Abnormality of cell-free extract."	
<http://purl.obolibrary.org/obo/XPO_0131676>	"Abnormality of prootic bone."	
<http://purl.obolibrary.org/obo/XPO_0127098>	"An abnormally localised fibroblast."	
<http://purl.obolibrary.org/obo/XPO_0103174>	"Any unspecified morphological anomaly of the sclerotome of trunk somite 5, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0136647>	"A decreased occurrence of apoptotic process in neuroectoderm."	
<http://purl.obolibrary.org/obo/XAO_0003207>	"The cluster of bones in the wrist between the radius, ulna and metacarpus, they do not belong to individual fingers, but allow the wrist to move and rotate."	"UBERON:0009880"
<http://purl.obolibrary.org/obo/XPO_0131077>	"The presence of an increased number of non-cililated epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0140053>	"An abnormally necrotic femur."	
<http://purl.obolibrary.org/obo/UBERON_0000108>	"An early stage of embryonic development in animals. It is produced by cleavage of a fertilized ovum and consists of a spherical layer of around 128 cells surrounding a central fluid-filled cavity called the blastocoel. The blastula follows the morula and precedes the gastrula in the developmental sequence."	"BilaDO:0000007 WBls:0000005 OGES:000003 XAO:1000003 MmusDv:0000007 Wikipedia:Blastula OGES:000016 OGES:000021 ZFS:0000045 BILS:0000108 HsapDv:0000006 EFO:0001282"
<http://purl.obolibrary.org/obo/UBERON_0009751>	"The embryonic connective tissue made up of loosely aggregated mesenchymal cells, supported by interlaminar jelly, that gives rise to the developing cardiac structures."	"EMAPA:36438 EHDAA2:0004162"
<http://purl.obolibrary.org/obo/XPO_0126896>	"An abnormally localised m. rectus abdominis."	
<http://purl.obolibrary.org/obo/XPO_0101432>	"Abnormality of dorsal crest of the endoderm."	
<http://purl.obolibrary.org/obo/XPO_0134376>	"An increased occurrence of apoptotic process in vagal epibranchial placode."	
<http://purl.obolibrary.org/obo/XPO_0102388>	"Any unspecified morphological anomaly of the adrenal medulla, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0130198>	"An increase in the size of the vegetal pole."	
<http://purl.obolibrary.org/obo/GO_1905564>	"Any process that activates or increases the frequency, rate or extent of vascular endothelial cell proliferation."	
<http://purl.obolibrary.org/obo/XPO_0134234>	"An increased occurrence of apoptotic process in hypothalamus."	
<http://purl.obolibrary.org/obo/XPO_0128127>	"An abnormal reduction in the size of the anterior dorsal lateral plate region."	
<http://purl.obolibrary.org/obo/XAO_0005215>	"Anatomical region located basally on the body or body part."	
<http://purl.obolibrary.org/obo/XPO_0102394>	"Any unspecified morphological anomaly of the intersomitic region, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/UBERON_0007303>	"A vasculature that is part of a chordate pharynx."	"TAO:0005003 ZFA:0005003"
<http://purl.obolibrary.org/obo/XPO_0102790>	"Any unspecified morphological anomaly of the blastomere V2.2.2, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0138399>	"A decreased occurrence of cell population proliferation in secondary oogonium."	
<http://purl.obolibrary.org/obo/XPO_0125714>	"Absence of blastomere V2.2.2."	
<http://purl.obolibrary.org/obo/GO_0043525>	"Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process."	
<http://purl.obolibrary.org/obo/XPO_0127311>	"An abnormally localised tail somite 18."	
<http://purl.obolibrary.org/obo/XPO_0138769>	"A decreased occurrence of cell population proliferation in retinal inner nuclear layer."	
<http://purl.obolibrary.org/obo/GO_0032774>	"The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."	
<http://purl.obolibrary.org/obo/XPO_0124997>	"Absence of primordium."	
<http://purl.obolibrary.org/obo/XPO_0125413>	"Absence of small secretory cell."	
<http://purl.obolibrary.org/obo/XPO_0137324>	"A decreased occurrence of apoptotic process in ampullary nerve."	
<http://purl.obolibrary.org/obo/GO_0060916>	"The multiplication or reproduction of cells, resulting in the expansion of a mesenchymal cell population that contributes to the progression of the lung over time. A mesenchymal cell is a cell that normally gives rise to other cells that are organized as three-dimensional masses, rather than sheets."	
<http://purl.obolibrary.org/obo/XPO_0139077>	"A decreased occurrence of cell population proliferation in pharyngeal region."	
<http://purl.obolibrary.org/obo/GO_0007601>	"The series of events required for an organism to receive a visual stimulus, convert it to a molecular signal, and recognize and characterize the signal. Visual stimuli are detected in the form of photons and are processed to form an image."	"Wikipedia:Visual_perception"
<http://purl.obolibrary.org/obo/XPO_0125632>	"Absence of posterior hindgut endoderm."	
<http://purl.obolibrary.org/obo/XPO_0101810>	"Any unspecified morphological anomaly of the digit, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XAO_0003203>	"Epithelium that is part of a developing tooth or dental organ."	"UBERON:0003843"
<http://purl.obolibrary.org/obo/XPO_0129876>	"An increase in the size of the lymphocyte."	
<http://purl.obolibrary.org/obo/XPO_0139176>	"A decreased occurrence of cell population proliferation in cornua trabecula."	
<http://purl.obolibrary.org/obo/XPO_0142007>	"Increased cilium movement in ciliated non-epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0126565>	"An abnormally localised circumblastoporal collar."	
<http://purl.obolibrary.org/obo/GO_0016616>	"Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."	"EC:1.1.1.- Reactome:R-HSA-975629"
<http://purl.obolibrary.org/obo/XPO_0128818>	"An abnormal reduction in the size of the lateral septum."	
<http://purl.obolibrary.org/obo/XPO_0130150>	"An increase in the size of the capillary."	
<http://purl.obolibrary.org/obo/XAO_0004393>	"Type of epithelium in the embryonic epidermis that is mucus-secreting and ciliated."	
<http://purl.obolibrary.org/obo/PATO_0001690>	"A contractility quality inhering in a bearer by virtue of the bearer's ability of contracting or being contracted."	
<http://purl.obolibrary.org/obo/UBERON_0003528>	"A gray matter that is part of a brain [Automatically generated definition]."	"EMAPA:35184 UMLS:C1707348 NCIT:C49333 MA:0000810"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"The jugular veins are veins that bring deoxygenated blood from the head back to the heart via the superior vena cava."	"SCTID:244403000 MA:0002154 EMAPA:18638 CALOHA:TS-0497 MESH:D007601 GAID:536 Wikipedia:Jugular_vein UMLS:C0022427 NCIT:C12738 BTO:0001744"
<http://purl.obolibrary.org/obo/XPO_0103338>	"An abnormal reduction in the size of the fin."	
<http://purl.obolibrary.org/obo/UBERON_0006913>	"An epithelium that is part of a lip."	"TAO:0005334 BTO:0004468 ZFA:0005334"
<http://purl.obolibrary.org/obo/XPO_0126945>	"An abnormally localised anterior amygdala."	
<http://purl.obolibrary.org/obo/XPO_0102726>	"Any unspecified morphological anomaly of the blastomere V2.2.1, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0132284>	"An abnormal development of the myotome of head somite 4."	
<http://purl.obolibrary.org/obo/XPO_0135889>	"An increased occurrence of cell population proliferation in nasociliary artery."	
<http://purl.obolibrary.org/obo/XPO_0102899>	"Any unspecified morphological anomaly of the branchial arch skeleton 4, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0134601>	"An increased occurrence of apoptotic process in m. dilatator laryngis primordium."	
<http://purl.obolibrary.org/obo/XPO_0115343>		
<http://purl.obolibrary.org/obo/XPO_0135349>	"An increased occurrence of cell population proliferation in aortic arch 1."	
<http://purl.obolibrary.org/obo/XPO_0127005>	"An abnormally localised blastocoel anlage."	
<http://purl.obolibrary.org/obo/XPO_0130755>	"An increase in the size of the glomerulus."	
<http://purl.obolibrary.org/obo/GO_0048280>	"The joining of the lipid bilayer membrane around a vesicle to the lipid bilayer membrane around the Golgi."	
<http://purl.obolibrary.org/obo/XPO_0107269>	"Abnormality of right side."	
<http://purl.obolibrary.org/obo/XPO_0102925>	"Any unspecified morphological anomaly of the posterior hypothalamus, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0136806>	"A decreased occurrence of apoptotic process in vegetal part, early involuting."	
<http://purl.obolibrary.org/obo/XPO_0130976>	"The presence of an increased number of neural progenitor cell."	
<http://purl.obolibrary.org/obo/GO_0070192>	"A process of chromosome organization that is involved in a meiotic cell cycle."	
<http://purl.obolibrary.org/obo/XPO_0139730>	"An abnormally necrotic vein."	
<http://purl.obolibrary.org/obo/XPO_0133086>	"An abnormal development of the vestibulocochlear ganglion."	
<http://purl.obolibrary.org/obo/XPO_0140937>	"An abnormally necrotic visceral pouch 4."	
<http://purl.obolibrary.org/obo/XPO_0115344>		
<http://purl.obolibrary.org/obo/XPO_0128591>	"An abnormal reduction in the size of the ampullary nerve."	
<http://purl.obolibrary.org/obo/XAO_0000207>	"The dorsal surface of the blastocoel, the cavity of the blastula."	
<http://purl.obolibrary.org/obo/XPO_0135826>	"An increased occurrence of cell population proliferation in retinal rod cell."	
<http://purl.obolibrary.org/obo/XPO_0126224>	"Absence of gastric vein."	
<http://purl.obolibrary.org/obo/XPO_0133888>	"An increased occurrence of apoptotic process in biliary tree."	
<http://purl.obolibrary.org/obo/XPO_0101804>	"Any unspecified morphological anomaly of the stem cell, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/UBERON_0001042>	"A portion of the respiratory and digestive tracts; its distal limit is the superior part of the esophagus and it connects the nasal and oral cavities with the esophagus and larynx; it contains the valleculae and the pyriform recesses; its upper limits are the nasal cavity and cranial base.[FEED]."	"TAO:0000056 MESH:D010614 Wikipedia:Pharynx UMLS:C0031354 NCIT:C12425 BTO:0001049 VHOG:0000462 MA:0000432 galen:Pharynx AAO:0000967 EMAPA:16706 SCTID:181211006 ZFA:0000056 EHDAA:2947 GAID:155 EFO:0000836 FMA:46688 EV:0100065 EHDAA2:0001458 CALOHA:TS-0785 XAO:0003227"
<http://purl.obolibrary.org/obo/XPO_0139289>	"A decreased occurrence of cell population proliferation in epicardial precursor cell."	
<http://purl.obolibrary.org/obo/UBERON_0000095>	"Portion of neural crest that develops from the dorsal neural tube. It overlaps the vagal neural crest and migrates to populate the pharyngeal arches 3, 4 and 6 (producing structures in the head) and to the heart, forming connective tissue that separates the great vessels of the heart. [Wikipedia]."	"XAO:0004190 ZFA:0001648 Wikipedia:Cardiac_neural_crest TAO:0002173"
<http://purl.obolibrary.org/obo/GO_0032956>	"Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."	
<http://purl.obolibrary.org/obo/XPO_0126554>	"An abnormally localised lateral line."	
<http://purl.obolibrary.org/obo/XPO_0140796>		
<http://purl.obolibrary.org/obo/XPO_0128197>	"An abnormal reduction in the size of the urinary system."	
<http://purl.obolibrary.org/obo/XPO_0135244>	"An increased occurrence of cell population proliferation in blastopore."	
<http://purl.obolibrary.org/obo/XPO_0140966>	"An abnormally necrotic m. obliquus inferior."	
<http://purl.obolibrary.org/obo/XPO_0138359>		
<http://purl.obolibrary.org/obo/XPO_0134521>	"An increased occurrence of apoptotic process in ceratobranchial IV."	
<http://purl.obolibrary.org/obo/XPO_0134400>	"An increased occurrence of apoptotic process in lateral ganglionic eminence."	
<http://purl.obolibrary.org/obo/XPO_0132487>	"An abnormal development of the parabrachial area."	
<http://purl.obolibrary.org/obo/XPO_0140574>	"An abnormally necrotic medial ganglionic eminence."	
<http://purl.obolibrary.org/obo/XPO_0139556>		
<http://purl.obolibrary.org/obo/GO_0150077>	"Any process that modulates the frequency, rate or extent of neuroinflammatory response."	
<http://purl.obolibrary.org/obo/UBERON_0011953>	"A region of the stomach that is lined with glandular epithelium."	"EMAPA:17623 UMLS:C0227197 NCIT:C77661 MA:0001613 SCTID:27633001"
<http://purl.obolibrary.org/obo/XPO_0127407>	"An abnormally localised sclerotome of tail somite 14."	
<http://purl.obolibrary.org/obo/XPO_0141185>	"An abnormally necrotic occipital region."	
<http://purl.obolibrary.org/obo/XPO_0124931>	"Absence of ventral fin margin."	
<http://purl.obolibrary.org/obo/XPO_0135392>	"An increased occurrence of cell population proliferation in medial abdominal vein."	
<http://purl.obolibrary.org/obo/XPO_0132789>	"An abnormal development of the tendon."	
<http://purl.obolibrary.org/obo/XPO_0133703>	"An increased occurrence of apoptotic process in otic placode."	
<http://purl.obolibrary.org/obo/XPO_0140672>	"An abnormally necrotic olfactory region."	
<http://purl.obolibrary.org/obo/CL_0000068>	"An epithelial cell that is part of a duct."	
<http://purl.obolibrary.org/obo/XPO_0128683>	"An abnormal reduction in the size of the pericardial roof."	
<http://purl.obolibrary.org/obo/XPO_0136200>	"An increased occurrence of cell population proliferation in iliac process primordium."	
<http://purl.obolibrary.org/obo/XPO_0140265>	"An abnormally necrotic multiciliated epidermal cell."	
<http://purl.obolibrary.org/obo/UBERON_0006677>	"An anatomical boundary that adjacent_to a epithelium."	"FMA:70997"
<http://purl.obolibrary.org/obo/XPO_0100264>	"Abnormality of posterior crista."	
<http://purl.obolibrary.org/obo/XPO_0115346>		
<http://purl.obolibrary.org/obo/XPO_0107393>	"Any unspecified morphological anomaly of the ventral posterior hindgut endoderm, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0102139>	"Any unspecified morphological anomaly of the skin, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0101184>	"Abnormality of suprachiasmatic nucleus."	
<http://purl.obolibrary.org/obo/XPO_0141532>	"Absence of the hindlimb zeugopod in the regenerating hindlimb."	
<http://purl.obolibrary.org/obo/XPO_0128559>	"An abnormal reduction in the size of the testis."	
<http://purl.obolibrary.org/obo/GO_1904178>	"Any process that stops, prevents or reduces the frequency, rate or extent of adipose tissue development."	
<http://purl.obolibrary.org/obo/GO_0031115>	"Any process that stops, prevents, or reduces the frequency, rate or extent of microtubule polymerization."	
<http://purl.obolibrary.org/obo/XPO_0128658>	"An abnormal reduction in the size of the torus semicircularis."	
<http://purl.obolibrary.org/obo/CL_0008007>	"A muscle cell that is part of some visceral muscle."	"FBbt:00005070"
<http://purl.obolibrary.org/obo/XAO_0000231>	"A monolayer of follicle cells surrounding the developing oocyte and forming adhesive contacts with the surrounding follicular epithelium."	
<http://purl.obolibrary.org/obo/XPO_0129100>	"An abnormal reduction in the size of the blastomere V2.2.1."	
<http://purl.obolibrary.org/obo/GO_0048266>	"Any process that results in a change in the behavior of an organism as a result of a pain stimulus. Pain stimuli cause activation of nociceptors, peripheral receptors for pain, include receptors which are sensitive to painful mechanical stimuli, extreme heat or cold, and chemical stimuli."	
<http://purl.obolibrary.org/obo/XPO_0129436>	"An abnormal reduction in the size of the nucleus reticularis medialis."	
<http://purl.obolibrary.org/obo/XPO_0126924>	"An abnormally localised preoptic area."	
<http://purl.obolibrary.org/obo/XPO_0137859>	"A decreased occurrence of apoptotic process in rostral presomitic mesoderm."	
<http://purl.obolibrary.org/obo/XPO_0101601>	"Abnormality of proctodeum."	
<http://purl.obolibrary.org/obo/XPO_0103322>	"An abnormal reduction in the size of the archenteron."	
<http://purl.obolibrary.org/obo/GO_0009798>	"The establishment, maintenance and elaboration of a pattern along a line or around a point."	
<http://purl.obolibrary.org/obo/XAO_0004489>	"A cone-shaped hypomorphic structure consisting of a single continuous cartilage, typical of a regenerated forelimb or hindlimb when amputated after a specific developmental stage."	
<http://purl.obolibrary.org/obo/XPO_0130745>	"An increase in the size of the primary spermatogonium."	
<http://purl.obolibrary.org/obo/GO_0008016>	"Any process that modulates the frequency, rate or extent of heart contraction. Heart contraction is the process in which the heart decreases in volume in a characteristic way to propel blood through the body."	
<http://purl.obolibrary.org/obo/XPO_0102543>	"Any unspecified morphological anomaly of the pre-enamel, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0132727>	"An abnormal development of the auditory tube."	
<http://purl.obolibrary.org/obo/UBERON_0004133>	"Missing definition for term UBERON:0004133. Please replace it using linked reference."	
<http://purl.obolibrary.org/obo/XPO_0131864>	"An abnormal development of the coelom."	
<http://purl.obolibrary.org/obo/XPO_0100636>	"Abnormality of neuropil of the optic tectum."	
<http://purl.obolibrary.org/obo/GO_0060323>	"The process in which the anatomical structures of the head are generated and organized. The head is the anterior-most division of the body."	
<http://purl.obolibrary.org/obo/GO_0019413>	"The chemical reactions and pathways resulting in the formation of acetate, the anion of acetic acid."	
<http://purl.obolibrary.org/obo/XPO_0132894>	"An abnormal development of the hyomandibular lateral line."	
<http://purl.obolibrary.org/obo/GO_0044057>	"Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."	
<http://purl.obolibrary.org/obo/XPO_0133820>	"An increased occurrence of apoptotic process in right lymph heart."	
<http://purl.obolibrary.org/obo/XPO_0141918>	"Abnormal tyrosine metabolic process."	
<http://purl.obolibrary.org/obo/XPO_0140006>	"An abnormally necrotic retinal neural layer."	
<http://purl.obolibrary.org/obo/XPO_0140535>		
<http://purl.obolibrary.org/obo/XPO_0128325>	"An abnormal reduction in the size of the bone element."	
<http://purl.obolibrary.org/obo/GO_2000145>	"Any process that modulates the frequency, rate or extent of cell motility."	
<http://purl.obolibrary.org/obo/XPO_0135033>	"An increased occurrence of apoptotic process in foregut epithelium."	
<http://purl.obolibrary.org/obo/XPO_0100837>	"Abnormality of atrioventricular canal."	
<http://purl.obolibrary.org/obo/XPO_0103300>	"Absence of melanophore."	
<http://purl.obolibrary.org/obo/UBERON_0005732>	"A ring of cells capable of forming a limb or paired fin[Gilbert,modified]."	
<http://purl.obolibrary.org/obo/XPO_0140156>	"An abnormally necrotic neuromast mantle cell."	
<http://purl.obolibrary.org/obo/XPO_0126586>	"An abnormally localised skin gland."	
<http://purl.obolibrary.org/obo/XPO_0138681>	"A decreased occurrence of cell population proliferation in myotome of trunk somite 9."	
<http://purl.obolibrary.org/obo/XAO_0005057>	"A structure in the brain consisting of a band of fibers running along the lateral margin of the ventricular surface of the thalamus. Serving as a major output pathway of the amygdala, it runs from its centromedial division to the ventral medial nucleus of the hypothalamus."	"UBERON:0003029"
<http://purl.obolibrary.org/obo/GO_0030141>	"A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."	
<http://purl.obolibrary.org/obo/XPO_0127128>	"An abnormally localised central nervous system."	
<http://purl.obolibrary.org/obo/XPO_0130898>	"An increase in the size of the facial epibranchial placode."	
<http://purl.obolibrary.org/obo/GO_0043480>	"The aggregation of coloring matter in a particular location in a tissue, occurring in response to an external stimulus."	
<http://purl.obolibrary.org/obo/XPO_0125441>	"Absence of dorsal thalamus."	
<http://purl.obolibrary.org/obo/XAO_0000262>	"A small cell formed by the meiotic division of an oocyte."	
<http://purl.obolibrary.org/obo/CL_0000031>	"A cell that will develop into a neuron often after a migration phase."	"BTO:0000930 FMA:70563"
<http://purl.obolibrary.org/obo/XPO_0140567>	"An abnormally necrotic postero-ventral region."	
<http://purl.obolibrary.org/obo/GO_0002066>	"The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."	
<http://purl.obolibrary.org/obo/XPO_0137012>	"A decreased occurrence of apoptotic process in musculature of face."	
<http://purl.obolibrary.org/obo/XPO_0128774>	"An abnormal reduction in the size of the processus muscularis palatoquadrati."	
<http://purl.obolibrary.org/obo/XPO_0138427>	"A decreased occurrence of cell population proliferation in head somite."	
<http://purl.obolibrary.org/obo/XPO_0136762>	"A decreased occurrence of apoptotic process in joint."	
<http://purl.obolibrary.org/obo/XPO_0127749>	"An abnormally localised retinal stem cell."	
<http://purl.obolibrary.org/obo/XAO_0004140>	"A portion of either the left ventricle or right ventricle of the heart through which blood passes in order to enter the great arteries. The right ventricular outflow tract (RVOT) is an infundibular extension of the ventricular cavity which connects to the pulmonary artery. The left ventricular outflow tract (LVOT), which connects to the aorta, is nearly indistinguishable from the rest of the ventricle."	"UBERON:0005337"
<http://purl.obolibrary.org/obo/XPO_0137590>	"A decreased occurrence of apoptotic process in eye muscle."	
<http://purl.obolibrary.org/obo/XPO_0139405>	"A decreased occurrence of cell population proliferation in non-cililated epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0128271>	"An abnormal reduction in the size of the lymph vessel."	
<http://purl.obolibrary.org/obo/GO_0008078>	"The orderly movement of mesodermal cells from one site to another."	
<http://purl.obolibrary.org/obo/XPO_0135779>	"An increased occurrence of cell population proliferation in ventral tail fin."	
<http://purl.obolibrary.org/obo/XPO_0101584>	"Abnormality of early distal tubule."	
<http://purl.obolibrary.org/obo/XPO_0130199>	"An increase in the size of the lateral vein."	
<http://purl.obolibrary.org/obo/GO_0051346>	"Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds."	
<http://purl.obolibrary.org/obo/XPO_0100351>	"Abnormality of granule cell."	
<http://purl.obolibrary.org/obo/GO_0033673>	"Any process that stops, prevents, or reduces the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."	
<http://purl.obolibrary.org/obo/XPO_0132179>	"An abnormal development of the medial abdominal vein."	
<http://purl.obolibrary.org/obo/XAO_0005004>	"Epithelium that covers the small and large intestine in the adult frog."	
<http://purl.obolibrary.org/obo/GO_0060253>	"Any process that stops or decreases the rate or extent of glial cell proliferation."	
<http://purl.obolibrary.org/obo/XPO_0132843>	"An abnormal development of the m. subarcualis rectus I."	
<http://purl.obolibrary.org/obo/XPO_0139550>		
<http://purl.obolibrary.org/obo/GO_0060404>	"The removal of tubulin heterodimers from one or both ends of an axonemal microtubule. An axonemal microtubule is a microtubule in the axoneme of a cilium or flagellum; an axoneme contains nine modified doublet microtubules surrounding a pair of single microtubules."	
<http://purl.obolibrary.org/obo/XPO_0138036>	"A decreased occurrence of apoptotic process in left-right organizer."	
<http://purl.obolibrary.org/obo/XPO_0137122>	"A decreased occurrence of apoptotic process in myotome of trunk somite 5."	
<http://purl.obolibrary.org/obo/XPO_0130825>	"An increase in the size of the parachordal."	
<http://purl.obolibrary.org/obo/XPO_0126699>	"An abnormally localised glomus."	
<http://purl.obolibrary.org/obo/XPO_0128764>	"An abnormal reduction in the size of the mesonephric early distal tubule."	
<http://purl.obolibrary.org/obo/XPO_0130437>	"An increase in the size of the inner fin."	
<http://purl.obolibrary.org/obo/GO_2000672>	"Any process that stops, prevents or reduces the frequency, rate or extent of motor neuron apoptotic process."	
<http://purl.obolibrary.org/obo/XPO_0129733>	"An increase in the size of the ultimobranchial body."	
<http://purl.obolibrary.org/obo/GO_0031325>	"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."	
<http://purl.obolibrary.org/obo/XPO_0139283>	"A decreased occurrence of cell population proliferation in skeletal myocyte."	
<http://purl.obolibrary.org/obo/XPO_0129582>	"An increase in the size of the portion of organism substance."	
<http://purl.obolibrary.org/obo/XPO_0128851>	"An abnormal reduction in the size of the pectoral appendage."	
<http://purl.obolibrary.org/obo/XPO_0138766>	"A decreased occurrence of cell population proliferation in retinal outer plexiform layer."	
<http://purl.obolibrary.org/obo/XPO_0133525>	"An increased occurrence of apoptotic process in ventricular zone."	
<http://purl.obolibrary.org/obo/GO_0003229>	"The process whose specific outcome is the progression of ventricular cardiac muscle over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/XPO_0126465>	"An abnormally localised basal ganglion."	
<http://purl.obolibrary.org/obo/GO_1903429>	"Any process that modulates the frequency, rate or extent of cell maturation."	
<http://purl.obolibrary.org/obo/XPO_0140906>	"An abnormally necrotic notoplate."	
<http://purl.obolibrary.org/obo/UBERON_0005702>	"Mesenchyme that is part of a optic eminence."	"RETIRED_EHDAA2:0001310 EMAPA:16324 VHOG:0001073 EHDAA:942"
<http://purl.obolibrary.org/obo/XPO_0141950>	"An increased occurrence of apoptotic process in nasal region."	
<http://purl.obolibrary.org/obo/XPO_0134059>	"An increased occurrence of apoptotic process in T cell."	
<http://purl.obolibrary.org/obo/GO_0061611>	"The chemical reactions and pathways in which mannose, the aldohexose manno-hexose, is converted to fructose-6-phosphate."	
<http://purl.obolibrary.org/obo/XPO_0102461>	"Any unspecified morphological anomaly of the postcranial axial skeleton, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/UBERON_0002351>	"The part of the cardiac conduction system that controls the timing of heart muscle contraction. It relays electrical signals to the AV node[GO]. Subdivision of conducting system of heart at the junction of the right atrium and the superior vena cava, around the sinoatrial nodal branch of right coronary artery and is continuous with the internodal tract[FMA]."	"EMAPA:35772 MA:0000097 SCTID:277687007 BTO:0004358 ZFA:0005069 MESH:D012849 TAO:0005069 Wikipedia:Sinoatrial_node GAID:561 NCIT:C33555 UMLS:C0037189 EHDAA2:0004184 FMA:9477"
<http://purl.obolibrary.org/obo/GO_0061106>	"Any process that decreases the rate, frequency or extent of the differentiation of a neuroendocrine cell in the stomach."	
<http://purl.obolibrary.org/obo/XPO_0101284>	"Abnormality of ventromedial thalamic nucleus."	
<http://purl.obolibrary.org/obo/XPO_0126381>	"An abnormally localised endoderm."	
<http://purl.obolibrary.org/obo/XPO_0128285>	"An abnormal reduction in the size of the visceral pouch 4."	
<http://purl.obolibrary.org/obo/XPO_0100224>	"Abnormality of lateral semicircular canal."	
<http://purl.obolibrary.org/obo/XPO_0138624>	"A decreased occurrence of cell population proliferation in chondrocranium."	
<http://purl.obolibrary.org/obo/XPO_0100583>	"Abnormality of mandibular arch skeleton."	
<http://purl.obolibrary.org/obo/XPO_0128777>	"An abnormal reduction in the size of the paired appendage."	
<http://purl.obolibrary.org/obo/GO_0031987>	"Self-propelled movement of a cell or organism from one location to another in a behavioral context; the aspect of locomotory behavior having to do with movement."	
<http://purl.obolibrary.org/obo/UBERON_0007616>	"A thin, loose vascular connective tissue that makes up the membranes surrounding joints and the sheaths protecting tendons (particularly flexor tendons in the hands and feet) where they pass over bony prominences. Synovial tissue contains synovial cells, which secrete a viscous liquid called synovial fluid; this liquid contains protein and hyaluronic acid and serves as a lubricant and nutrient for the joint cartilage surfaces[BTO]. Synovial tissue can be found in tendons (tissues that connect muscle to bone), bursae (fluid-filled, cushioning sacs found in spaces between tendons, ligaments, and bones), and the cavity (hollow enclosed area) that separates the bones of a freely movable joint, such as the knee or elbow[BTO]."	"BTO:0001338 CALOHA:TS-0998 FMA:66762"
