Entity ID,Quality ID,Quality Name
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000124^RO:0001018(XAO:0000064),PATO:0000462,absent
XAO:0000125,PATO:0005013,incomplete structure
XAO:0003026,PATO:0002105,hemorrhagic
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0000208,PATO:0002135,delayed closure
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0004139^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0004139^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0004139^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0004139^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000135^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0004139^BFO_XB:0000050(BSPO:0000000),PATO:0000462,absent
XAO:0004139^BFO_XB:0000050(BSPO:0000007),PATO:0000628,mislocalised
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000617,bent
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003004^RO:0000086(BSPO:0000010),PATO:0001473,duplicated
XAO:0003004^RO:0000086(BSPO:0000010),PATO:0001473,duplicated
XAO:0003004^RO:0000086(BSPO:0000010),PATO:0001473,duplicated
XAO:0000249,PATO:0000600,increased width
XAO:0004105,PATO:0000462,absent
XAO:0003004,PATO:0001649,curved lateral
XAO:0000227,PATO:0000587,decreased size
XAO:0003016^RO:0000086(XAO:0000298)^RO:0001001(XAO:0000067),PATO:0000628,mislocalised
XAO:0000179,PATO:0000462,absent
XAO:0003024,PATO:0000646,malformed
XAO:0003025^BFO_XB:0000051(BSPO:0000027),PATO:0001450,edematous
XAO:0003026,PATO:0001798,kinked
XAO:0000179,PATO:0000462,absent
XAO:0003024,PATO:0000646,malformed
XAO:0003026,PATO:0000646,malformed
XAO:0003026,PATO:0001798,kinked
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0003004,PATO:0001468,curved dorsal
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000646,malformed
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003024,PATO:0000646,malformed
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000232,PATO:0000587,decreased size
XAO:0001002^RO:0002170(XAO:0000232),PATO:0000462,absent
XAO:0001103^RO:0002170(XAO:0000232),PATO:0000462,absent
XAO:0003266^RO:0002170(XAO:0000232),PATO:0000462,absent
XAO:0001002,PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0004063,PATO:0001799,ruffled
XAO:0003204,PATO:0000609,closure incomplete
XAO:0004185,PATO:0001786,split
XAO:0000058^BFO_XB:0000066(BSPO:0000071),PATO:0000330,irregular spatial pattern
XAO:0005038^BFO_XB:0000066(XAO:0000058),PATO:0001654,misaligned with
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0000058,PATO:0001935,obtuse
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0004475,PATO:0001645,protruding into
XAO:0004475,PATO:0001654,misaligned with
XAO:0000058,PATO:0001921,mislocalised anteriorly
XAO:0000058^BFO_XB:0000066(XAO:0003025)^BFO_XB:0000051(BSPO:0000071),PATO:0000330,irregular spatial pattern
XAO:0004475^BFO_XB:0000066(XAO:0000057),PATO:0000133,orientation
XAO:0004475^BFO_XB:0000066(XAO:0000057),PATO:0000592,decreased thickness
XAO:0004475^BFO_XB:0000066(XAO:0000057),PATO:0000937,disorganized
XAO:0004475^BFO_XB:0000066(XAO:0000058)^RO:0002001(BSPO:0000013),PATO:0000133,orientation
XAO:0005038^RO:0002001(XAO:0005038)^BFO_XB:0000066(XAO:0004475),PATO:0000502,delayed
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0000462,absent
XAO:0004108,PATO:0000462,absent
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108^BFO_XB:0000051(BSPO:0000072),PATO:0001499,spherical
XAO:0004108^BFO_XB:0000051(BSPO:0000072),PATO:0001499,spherical
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0000574,decreased length
XAO:0004108,PATO:0005013,incomplete structure
XAO:0004108,PATO:0005013,incomplete structure
XAO:0003035,PATO:0001997,decreased amount
XAO:0003035,PATO:0001997,decreased amount
XAO:0004107,PATO:0005013,incomplete structure
XAO:0004107,PATO:0005013,incomplete structure
XAO:0003211^BFO_XB:0000050(XAO:0004418)^BFO_XB:0000050(XAO:0004107),PATO:0000646,malformed
XAO:0003211^BFO_XB:0000050(XAO:0004418)^BFO_XB:0000050(XAO:0004107),PATO:0000646,malformed
XAO:0000208^RO:0000086(GO:0032502),PATO:0000502,delayed
XAO:0000208,PATO:0002135,delayed closure
XAO:0000015,PATO:0000587,decreased size
XAO:0000015,PATO:0000587,decreased size
XAO:0003024,PATO:0001485,condensed
XAO:0003024,PATO:0001485,condensed
XAO:0000208,PATO:0002135,delayed closure
XAO:0004106^BFO_XB:0000050(XAO:0003032),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0003032),PATO:0002001,has fewer parts of type
XAO:0004106^BFO_XB:0000050(XAO:0003032),PATO:0002001,has fewer parts of type
XAO:0004106^BFO_XB:0000050(XAO:0003208),PATO:0002001,has fewer parts of type
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000462,absent
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000595,increased volume
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0000595,increased volume
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0002118,multiple
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0002118,multiple
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0002285,increased branchiness
XAO:0004106^BFO_XB:0000050(XAO:0004265),PATO:0002312,segmented
XAO:0004106^BFO_XB:0000050(XAO:0004314),PATO:0000460,abnormal
XAO:0004106^BFO_XB:0000050(XAO:0004314),PATO:0002001,has fewer parts of type
XAO:0003064,PATO:0000460,abnormal
XAO:0003064,PATO:0001473,duplicated
XAO:0003211^BFO_XB:0000050(XAO:0000171),PATO:0000460,abnormal
XAO:0004107,PATO:0000460,abnormal
XAO:0004107,PATO:0000460,abnormal
XAO:0004107,PATO:0000460,abnormal
XAO:0004107,PATO:0001473,duplicated
XAO:0004107,PATO:0002364,shortened
XAO:0004107^BFO_XB:0000050(XAO:0003064),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003064),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000462,absent
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000462,absent
XAO:0004107^BFO_XB:0000050(XAO:0004314),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0004506),PATO:0000467,present
XAO:0004265,PATO:0000460,abnormal
XAO:0004265^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0004265^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004265^BFO_XB:0000050(XAO:0004314),PATO:0000460,abnormal
XAO:0003064,PATO:0000460,abnormal
XAO:0003064^BFO_XB:0000050(XAO:0004494),PATO:0000460,abnormal
XAO:0003214^BFO_XB:0000050(XAO:0004313),PATO:0000460,abnormal
XAO:0004107,PATO:0000460,abnormal
XAO:0004107,PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0001011),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0001011),PATO:0001784,bifurcated
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0002083,altered number of
XAO:0003030,PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0000172),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004276),PATO:0001997,decreased amount
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000470,increased amount
XAO:0003031,PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0000172),PATO:0001997,decreased amount
XAO:0003066^BFO_XB:0000050(XAO:0004121),PATO:0000460,abnormal
XAO:0003066^BFO_XB:0000050(XAO:0004121),PATO:0001473,duplicated
XAO:0003030,PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0003032),PATO:0002083,altered number of
XAO:0003030^BFO_XB:0000050(XAO:0003208),PATO:0002083,altered number of
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0002083,altered number of
XAO:0003031^BFO_XB:0000050(XAO:0003208),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003212),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003212),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003212),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003212),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000462,absent
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000587,decreased size
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0001879,U-shaped
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004276),PATO:0001997,decreased amount
XAO:0003035,PATO:0000642,fused with
XAO:0003030,PATO:0000460,abnormal
XAO:0003030,PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0003032),PATO:0000642,fused with
XAO:0003030^BFO_XB:0000050(XAO:0003209),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003103),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000462,absent
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000587,decreased size
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000587,decreased size
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000587,decreased size
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0000645,hypoplastic
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0001879,U-shaped
XAO:0003031^BFO_XB:0000050(XAO:0003213),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003035,PATO:0000460,abnormal
XAO:0003035,PATO:0001997,decreased amount
XAO:0004298,PATO:0000460,abnormal
XAO:0004298,PATO:0000460,abnormal
XAO:0004298^BFO_XB:0000050(XAO:0003213),PATO:0000462,absent
XAO:0004298,PATO:0000460,abnormal
XAO:0003030,PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0003036),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0003036),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003030^BFO_XB:0000050(XAO:0004478),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004478),PATO:0000461,normal
XAO:0003030^BFO_XB:0000050(XAO:0004479),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004479),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004479),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004479),PATO:0000462,absent
XAO:0003030^BFO_XB:0000050(XAO:0004479),PATO:0002001,has fewer parts of type
XAO:0003030^BFO_XB:0000050(XAO:0004480),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004481),PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0004481),PATO:0000461,normal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000574,decreased length
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0003035),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004239),PATO:0000462,absent
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001997,decreased amount
XAO:0003031^BFO_XB:0000050(XAO:0004412),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004412),PATO:0002083,altered number of
XAO:0003031^BFO_XB:0000050(XAO:0004413),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004413),PATO:0002083,altered number of
XAO:0003031^BFO_XB:0000050(XAO:0004414),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004414),PATO:0002083,altered number of
XAO:0003031^BFO_XB:0000050(XAO:0004415),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004415),PATO:0000462,absent
XAO:0003031^BFO_XB:0000050(XAO:0004415),PATO:0000462,absent
XAO:0003031^BFO_XB:0000050(XAO:0004415),PATO:0002083,altered number of
XAO:0004415,PATO:0000467,present
XAO:0003030,PATO:0000460,abnormal
XAO:0004107,PATO:0000587,decreased size
XAO:0004107,PATO:0001450,edematous
XAO:0004107,PATO:0001755,hypermorphic growth
XAO:0004107^BFO_XB:0000050(XAO:0004397),PATO:0000462,absent
XAO:0003204,PATO:0000586,increased size
XAO:0000042,PATO:0000591,increased thickness
XAO:0000045,PATO:0000600,increased width
XAO:0000045,PATO:0000600,increased width
XAO:0004311,PATO:0000460,abnormal
XAO:0004311^BFO_XB:0000050(XAO:0003032),PATO:0002001,has fewer parts of type
XAO:0004311^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004311^BFO_XB:0000050(XAO:0004012),PATO:0002001,has fewer parts of type
XAO:0004311^BFO_XB:0000050(XAO:0003211),PATO:0000587,decreased size
XAO:0004311,PATO:0000460,abnormal
XAO:0000125,PATO:0002100,undifferentiated
XAO:0001019,PATO:0001598,protruding
XAO:0003026^BFO_XB:0000051(BSPO:0000079),PATO:0000617,bent
XAO:0005063,PATO:0000415,uncoiled
XAO:0005064,PATO:0000415,uncoiled
XAO:0005068^RO:0002001(XAO:0005068),PATO:0000937,disorganized
XAO:0004518^BFO_XB:0000051(XAO:0003012),PATO:0001997,decreased amount
XAO:0004518,PATO:0000587,decreased size
XAO:0004518,PATO:0000646,malformed
XAO:0004518,PATO:0000587,decreased size
XAO:0004518,PATO:0000646,malformed
XAO:0004518,PATO:0000587,decreased size
XAO:0004518,PATO:0000646,malformed
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0000587,decreased size
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002002,has extra parts of type
XAO:0004518,PATO:0000587,decreased size
XAO:0004518,PATO:0000646,malformed
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004518,PATO:0002001,has fewer parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0002002,has extra parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0002002,has extra parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003035),PATO:0002001,has fewer parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003035),PATO:0002001,has fewer parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003035),PATO:0002002,has extra parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003035),PATO:0002002,has extra parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001784,bifurcated
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0000461,normal
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0003213),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004264),PATO:0000461,normal
XAO:0004107^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0004311^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003035,PATO:0001905,has normal numbers of parts of type
XAO:0003035,PATO:0002002,has extra parts of type
XAO:0003035,PATO:0002002,has extra parts of type
XAO:0003211,PATO:0000460,abnormal
XAO:0003211,PATO:0000460,abnormal
XAO:0003211,PATO:0000460,abnormal
XAO:0003211,PATO:0000574,decreased length
XAO:0004265,PATO:0000460,abnormal
XAO:0004265,PATO:0000460,abnormal
XAO:0004107,PATO:0001905,has normal numbers of parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0001905,has normal numbers of parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0001905,has normal numbers of parts of type
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0000574,decreased length
XAO:0004107^BFO_XB:0000050(XAO:0003211),PATO:0001485,condensed
XAO:0000208,PATO:0000462,absent
XAO:0000208,PATO:0000462,absent
XAO:0000088,PATO:0000462,absent
XAO:0000088,PATO:0000462,absent
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000088^RO:0000086(GO:0032502),PATO:0002302,decreased process quality
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000088^RO:0000086(GO:0032502),PATO:0002302,decreased process quality
XAO:0000208^RO:0000086(GO:0032502),PATO:0002302,decreased process quality
XAO:0000028,PATO:0000591,increased thickness
XAO:0000028^BFO_XB:0000050(XAO:0000472),PATO:0000470,increased amount
XAO:0003066,PATO:0000586,increased size
XAO:0003066,PATO:0000644,hyperplastic
XAO:0003066,PATO:0001752,peramorphic growth
XAO:0003066^BFO_XB:0000050(XAO:0000472),PATO:0000460,abnormal
XAO:0003066^BFO_XB:0000050(XAO:0000472),PATO:0000470,increased amount
XAO:0000028,PATO:0000591,increased thickness
XAO:0003066,PATO:0000460,abnormal
XAO:0003066,PATO:0000586,increased size
XAO:0003066,PATO:0001752,peramorphic growth
XAO:0003066^BFO_XB:0000050(XAO:0000028),PATO:0000591,increased thickness
XAO:0003066,PATO:0000586,increased size
XAO:0003066,PATO:0000586,increased size
XAO:0003066,PATO:0000586,increased size
XAO:0003066,PATO:0000600,increased width
XAO:0003066,PATO:0000600,increased width
XAO:0003066,PATO:0000600,increased width
XAO:0003066,PATO:0000644,hyperplastic
XAO:0003066,PATO:0000644,hyperplastic
XAO:0003066,PATO:0000644,hyperplastic
XAO:0003066,PATO:0001752,peramorphic growth
XAO:0003066,PATO:0001752,peramorphic growth
XAO:0003066,PATO:0001752,peramorphic growth
XAO:0003004,PATO:0001752,peramorphic growth
XAO:0003024,PATO:0000586,increased size
XAO:0003031,PATO:0000586,increased size
XAO:0003065,PATO:0000586,increased size
XAO:0003065,PATO:0002508,concealed
XAO:0003065,PATO:0002516,concealed by
XAO:0004385,PATO:0002135,delayed closure
XAO:0000204^RO:0000086(GO:0048589),PATO:0002301,decreased quality
XAO:0003092^BFO_XB:0000051(BSPO:0000084),PATO:0000574,decreased length
XAO:0003094,PATO:0000574,decreased length
XAO:0003096,PATO:0000574,decreased length
XAO:0003097,PATO:0000574,decreased length
XAO:0003101,PATO:0000574,decreased length
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0005013,incomplete structure
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0005013,incomplete structure
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003004^RO:0000086(BSPO:0000017),PATO:0000617,bent
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0000470,increased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0000470,increased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0000470,increased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0000470,increased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0000470,increased amount
XAO:0003023^BFO_XB:0000050(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0005034^BFO_XB:0000066(XAO:0003226),PATO:0001997,decreased amount
XAO:0003018^RO:0002009(XB-GENE-483754),PATO:0002052,decreased occurrence
XAO:0000058,PATO:0000642,fused with
